CNIC,CDR Number,activate at
95634468320,923571746,2020-06-18 00:00:00
95634468320,923151538,2022-04-12 00:00:00
63818086318,923896585,2022-02-02 00:00:00
63818086318,923467175,2021-06-07 00:00:00
45408926051,923676731,2021-04-25 00:00:00
45408926051,923989417,2021-06-07 00:00:00
41594138399,923031271,2022-08-05 00:00:00
41594138399,923812451,2020-09-06 00:00:00
95091177662,923137483,2023-07-21 00:00:00
95091177662,923990518,2019-05-31 00:00:00
13180836189,923509237,2023-09-02 00:00:00
13180836189,923557846,2019-07-31 00:00:00
92912548228,923176222,2019-05-21 00:00:00
92912548228,923939286,2022-04-27 00:00:00
94551356525,923898722,2021-05-29 00:00:00
94551356525,923715570,2022-07-18 00:00:00
76409784856,923879575,2019-01-31 00:00:00
76409784856,923105184,2023-04-06 00:00:00
41023723991,923363560,2022-06-26 00:00:00
41023723991,923906925,2021-02-12 00:00:00
51190147640,923047152,2021-04-12 00:00:00
51190147640,923385592,2022-11-08 00:00:00
20213503256,923216291,2019-03-01 00:00:00
20213503256,923226325,2019-02-13 00:00:00
98627067226,923217124,2020-05-08 00:00:00
98627067226,923215778,2022-12-04 00:00:00
58926439110,923784756,2023-04-14 00:00:00
58926439110,923491597,2022-03-23 00:00:00
35251788039,923715144,2022-05-04 00:00:00
35251788039,923752361,2023-01-20 00:00:00
62710908156,923831102,2020-07-13 00:00:00
62710908156,923437581,2020-01-29 00:00:00
46924221635,923655646,2023-02-15 00:00:00
46924221635,923253751,2022-03-28 00:00:00
26843124190,923440268,2019-04-10 00:00:00
26843124190,923387712,2019-05-24 00:00:00
97347029003,923120050,2021-10-27 00:00:00
97347029003,923845674,2021-07-22 00:00:00
99543959660,923053293,2020-08-04 00:00:00
99543959660,923713019,2020-07-22 00:00:00
71565463228,923313268,2022-04-25 00:00:00
71565463228,923196923,2020-09-15 00:00:00
69658845801,923701459,2021-12-23 00:00:00
69658845801,923229579,2019-03-09 00:00:00
96449697808,923810879,2021-10-12 00:00:00
96449697808,923786364,2019-07-13 00:00:00
18529212922,923007666,2020-02-09 00:00:00
18529212922,923923431,2020-08-08 00:00:00
57111152894,923128059,2021-12-13 00:00:00
57111152894,923583030,2020-05-14 00:00:00
82083973518,923958028,2019-06-06 00:00:00
82083973518,923507887,2019-05-23 00:00:00
45508262845,923027172,2019-12-14 00:00:00
45508262845,923734006,2020-12-10 00:00:00
53434706646,923223610,2021-06-29 00:00:00
53434706646,923062279,2019-10-04 00:00:00
57990176246,923866818,2020-06-13 00:00:00
57990176246,923226094,2023-04-18 00:00:00
12609868136,923513266,2021-05-13 00:00:00
12609868136,923784756,2019-05-20 00:00:00
60753099576,923715378,2020-08-21 00:00:00
60753099576,923518156,2019-01-06 00:00:00
68013803088,923503519,2022-09-01 00:00:00
68013803088,923888054,2020-03-28 00:00:00
14090355850,923894136,2019-09-08 00:00:00
14090355850,923713019,2023-07-08 00:00:00
23960392847,923288076,2019-02-08 00:00:00
23960392847,923775996,2023-02-19 00:00:00
77768287658,923589869,2020-04-24 00:00:00
77768287658,923044243,2019-08-11 00:00:00
94817341548,923540944,2020-07-16 00:00:00
94817341548,923232772,2023-05-19 00:00:00
18377754752,923687666,2021-08-09 00:00:00
18377754752,923491597,2023-02-28 00:00:00
43708967575,923553929,2020-01-07 00:00:00
43708967575,923745043,2020-05-02 00:00:00
77369613650,923467024,2022-11-06 00:00:00
77369613650,923338242,2020-07-18 00:00:00
95614177519,923442877,2019-02-24 00:00:00
95614177519,923086496,2022-02-17 00:00:00
61369401034,923042702,2021-09-17 00:00:00
61369401034,923763256,2019-05-15 00:00:00
98601052094,923028305,2023-08-11 00:00:00
98601052094,923529485,2021-10-10 00:00:00
49177707196,923377791,2020-08-27 00:00:00
49177707196,923607623,2019-11-29 00:00:00
21621944695,923042808,2020-11-20 00:00:00
21621944695,923763466,2022-08-18 00:00:00
98619205027,923691842,2022-04-09 00:00:00
98619205027,923124618,2022-03-18 00:00:00
71969715492,923983145,2019-10-03 00:00:00
71969715492,923740471,2020-12-15 00:00:00
24725349677,923992135,2022-07-04 00:00:00
24725349677,923909494,2022-11-10 00:00:00
58302341959,923922993,2023-02-19 00:00:00
58302341959,923087943,2021-07-26 00:00:00
87499265832,923570733,2022-01-12 00:00:00
87499265832,923528326,2022-06-08 00:00:00
82973382689,923201119,2021-12-30 00:00:00
82973382689,923864799,2020-01-23 00:00:00
98395556270,923841964,2022-06-05 00:00:00
98395556270,923999013,2019-04-22 00:00:00
62655969896,923334565,2020-02-02 00:00:00
62655969896,923764002,2020-10-10 00:00:00
42746521597,923772515,2022-06-11 00:00:00
42746521597,923025275,2021-04-30 00:00:00
72513403944,923568831,2023-02-06 00:00:00
72513403944,923444490,2021-12-04 00:00:00
24066867259,923909737,2023-05-21 00:00:00
24066867259,923855141,2021-07-20 00:00:00
61895400495,923183752,2021-03-08 00:00:00
61895400495,923760094,2022-11-30 00:00:00
65269044249,923523633,2020-08-19 00:00:00
65269044249,923564752,2021-06-16 00:00:00
89205020958,923958093,2021-09-03 00:00:00
89205020958,923581870,2022-01-10 00:00:00
52914195685,923135227,2019-12-29 00:00:00
52914195685,923235830,2023-02-08 00:00:00
35824964406,923120136,2022-02-22 00:00:00
35824964406,923558375,2020-10-02 00:00:00
87975978615,923106831,2023-01-13 00:00:00
87975978615,923251070,2019-01-25 00:00:00
10693839234,923235296,2019-12-25 00:00:00
10693839234,923178508,2021-06-18 00:00:00
50473862380,923082905,2022-01-19 00:00:00
50473862380,923526263,2022-08-19 00:00:00
59658595136,923165092,2019-08-19 00:00:00
59658595136,923924509,2021-02-01 00:00:00
41336812953,923805995,2023-07-30 00:00:00
41336812953,923455650,2021-12-24 00:00:00
91029265628,923843338,2020-11-17 00:00:00
91029265628,923049985,2019-02-24 00:00:00
25294812020,923142036,2019-07-25 00:00:00
25294812020,923992547,2019-06-09 00:00:00
71104503805,923544016,2021-10-15 00:00:00
71104503805,923478908,2019-01-14 00:00:00
27175319978,923261102,2021-07-08 00:00:00
27175319978,923367807,2022-12-31 00:00:00
84080905440,923600730,2023-08-21 00:00:00
84080905440,923217505,2021-06-06 00:00:00
98187221262,923484460,2022-02-16 00:00:00
98187221262,923651351,2019-05-24 00:00:00
14043528067,923929352,2021-06-05 00:00:00
14043528067,923092770,2019-07-23 00:00:00
66754683265,923409661,2019-09-07 00:00:00
66754683265,923801044,2020-05-06 00:00:00
24072194813,923787038,2021-10-24 00:00:00
24072194813,923188502,2019-11-28 00:00:00
18540279500,923055341,2020-12-31 00:00:00
18540279500,923766930,2022-05-12 00:00:00
32989581377,923784503,2019-11-13 00:00:00
32989581377,923291366,2022-05-15 00:00:00
43601829076,923978087,2019-04-22 00:00:00
43601829076,923000802,2019-05-07 00:00:00
78336618399,923764074,2019-06-12 00:00:00
78336618399,923353453,2022-03-19 00:00:00
91568157755,923000301,2021-12-09 00:00:00
91568157755,923722648,2020-05-08 00:00:00
68327469437,923874895,2021-03-12 00:00:00
68327469437,923448116,2022-10-13 00:00:00
78732706487,923650184,2021-08-08 00:00:00
78732706487,923320790,2020-12-17 00:00:00
48482237960,923039054,2021-08-19 00:00:00
48482237960,923446495,2023-03-12 00:00:00
54539081540,923274984,2019-05-03 00:00:00
54539081540,923898516,2019-02-17 00:00:00
46890815066,923699625,2021-12-02 00:00:00
46890815066,923893314,2023-09-07 00:00:00
29472369590,923459875,2023-04-24 00:00:00
29472369590,923083713,2022-10-29 00:00:00
10211882235,923507586,2023-03-10 00:00:00
10211882235,923288076,2020-12-27 00:00:00
53467270566,923053293,2023-01-15 00:00:00
53467270566,923059914,2019-05-18 00:00:00
29898728645,923653627,2020-10-28 00:00:00
29898728645,923899404,2020-10-02 00:00:00
29152121606,923297046,2022-04-21 00:00:00
29152121606,923604622,2022-08-05 00:00:00
73542457143,923996573,2023-04-15 00:00:00
73542457143,923429650,2021-01-01 00:00:00
18376776936,923809477,2019-10-03 00:00:00
18376776936,923356059,2019-09-09 00:00:00
14544621290,923399303,2019-06-03 00:00:00
14544621290,923941182,2019-01-24 00:00:00
44197709038,923301553,2021-12-15 00:00:00
44197709038,923908360,2021-05-16 00:00:00
61082722405,923253751,2021-02-05 00:00:00
61082722405,923207139,2019-02-22 00:00:00
51115597724,923078483,2021-10-09 00:00:00
51115597724,923556141,2022-06-22 00:00:00
37892527826,923731522,2019-05-03 00:00:00
37892527826,923317383,2022-08-22 00:00:00
86867873250,923027550,2019-08-04 00:00:00
86867873250,923802041,2022-11-27 00:00:00
74028615265,923806154,2019-10-27 00:00:00
74028615265,923061357,2020-11-16 00:00:00
99898558238,923357085,2019-11-25 00:00:00
99898558238,923646862,2021-10-31 00:00:00
25660595158,923373675,2023-07-05 00:00:00
25660595158,923450997,2019-11-26 00:00:00
63809550504,923407429,2021-11-10 00:00:00
63809550504,923817845,2019-01-09 00:00:00
18583872644,923906153,2021-06-05 00:00:00
18583872644,923827140,2019-04-23 00:00:00
69045813545,923042702,2023-04-09 00:00:00
69045813545,923516730,2023-06-24 00:00:00
47975086187,923531762,2019-09-05 00:00:00
47975086187,923519740,2022-01-17 00:00:00
47479779301,923476867,2019-08-11 00:00:00
47479779301,923844141,2019-09-23 00:00:00
16232815448,923121728,2022-08-03 00:00:00
16232815448,923221877,2022-10-23 00:00:00
89431576363,923399608,2021-07-05 00:00:00
89431576363,923017444,2022-12-26 00:00:00
17979266664,923034033,2020-01-27 00:00:00
17979266664,923608760,2020-12-11 00:00:00
16129113950,923252780,2020-02-29 00:00:00
16129113950,923486834,2022-05-15 00:00:00
95235334240,923571608,2020-06-10 00:00:00
95235334240,923729515,2019-11-02 00:00:00
69110984052,923912951,2023-05-20 00:00:00
69110984052,923194908,2021-07-20 00:00:00
36818079955,923008120,2022-07-16 00:00:00
36818079955,923400788,2023-06-01 00:00:00
39342320996,923409661,2020-11-28 00:00:00
39342320996,923715657,2020-09-25 00:00:00
46868120911,923850945,2020-04-07 00:00:00
46868120911,923607803,2021-04-08 00:00:00
95684211227,923240651,2019-12-27 00:00:00
95684211227,923902708,2019-03-12 00:00:00
67344903983,923466929,2022-12-03 00:00:00
67344903983,923988359,2022-01-26 00:00:00
55980953481,923307959,2023-01-22 00:00:00
55980953481,923660876,2020-12-05 00:00:00
41709465937,923730435,2019-10-29 00:00:00
41709465937,923607402,2020-02-09 00:00:00
95755755594,923194908,2020-12-17 00:00:00
95755755594,923991255,2020-03-10 00:00:00
88878386137,923830351,2022-08-20 00:00:00
88878386137,923801044,2023-04-15 00:00:00
15251659116,923573741,2021-01-26 00:00:00
15251659116,923791985,2022-03-16 00:00:00
79681600009,923663497,2021-01-12 00:00:00
79681600009,923900709,2020-03-19 00:00:00
14112498851,923144469,2019-03-03 00:00:00
14112498851,923792527,2022-11-27 00:00:00
39413908741,923352102,2021-10-16 00:00:00
39413908741,923827702,2021-01-25 00:00:00
56198587333,923925398,2021-01-20 00:00:00
56198587333,923575676,2019-03-03 00:00:00
69533767138,923486017,2022-04-26 00:00:00
69533767138,923780769,2022-12-24 00:00:00
70167727981,923360783,2020-09-16 00:00:00
70167727981,923672187,2020-07-22 00:00:00
76183948998,923603214,2021-06-07 00:00:00
76183948998,923491274,2020-11-23 00:00:00
75789176212,923107994,2019-06-23 00:00:00
75789176212,923070118,2020-09-08 00:00:00
81430973812,923651337,2019-11-19 00:00:00
81430973812,923271737,2021-05-15 00:00:00
93112745543,923570733,2022-08-09 00:00:00
93112745543,923065633,2023-01-02 00:00:00
38195584083,923844637,2022-12-14 00:00:00
38195584083,923691738,2021-04-11 00:00:00
27925561564,923148240,2019-03-28 00:00:00
27925561564,923507586,2019-02-07 00:00:00
29796390695,923760322,2023-04-05 00:00:00
29796390695,923586374,2019-03-09 00:00:00
19316764103,923518771,2019-04-21 00:00:00
19316764103,923746419,2023-08-28 00:00:00
37591151105,923896229,2020-02-02 00:00:00
37591151105,923932779,2020-10-17 00:00:00
39731141404,923265543,2019-03-30 00:00:00
39731141404,923453807,2022-06-05 00:00:00
38403101137,923298548,2023-02-11 00:00:00
38403101137,923029414,2019-12-08 00:00:00
80965672978,923905769,2020-02-25 00:00:00
80965672978,923764002,2019-07-05 00:00:00
85342740111,923531615,2023-05-30 00:00:00
85342740111,923687953,2022-12-29 00:00:00
18595545178,923367748,2023-03-24 00:00:00
18595545178,923073191,2021-03-30 00:00:00
13485025675,923160773,2019-01-10 00:00:00
13485025675,923299188,2019-05-24 00:00:00
11769635607,923627047,2021-08-20 00:00:00
11769635607,923868159,2022-11-19 00:00:00
55326479680,923099812,2023-07-13 00:00:00
55326479680,923909737,2021-08-20 00:00:00
21875495724,923919934,2020-06-15 00:00:00
21875495724,923981038,2019-06-15 00:00:00
66725567138,923513791,2019-11-12 00:00:00
66725567138,923498014,2020-09-12 00:00:00
25627518175,923630646,2020-03-07 00:00:00
25627518175,923876055,2022-05-21 00:00:00
24907059456,923771810,2022-06-14 00:00:00
24907059456,923875786,2022-02-18 00:00:00
23288678360,923123074,2023-02-16 00:00:00
23288678360,923515596,2023-06-17 00:00:00
44620184935,923799011,2022-03-30 00:00:00
44620184935,923499425,2020-01-15 00:00:00
27349367907,923429650,2019-01-08 00:00:00
27349367907,923636336,2021-09-10 00:00:00
90581405213,923795775,2022-09-17 00:00:00
90581405213,923650184,2019-01-22 00:00:00
86709973904,923271667,2023-07-17 00:00:00
86709973904,923592084,2022-12-13 00:00:00
22173123556,923119919,2022-01-25 00:00:00
22173123556,923784426,2020-01-03 00:00:00
91925180916,923121629,2020-02-05 00:00:00
91925180916,923639998,2019-09-10 00:00:00
97114935362,923756209,2023-04-24 00:00:00
97114935362,923043035,2023-08-12 00:00:00
64435347163,923922325,2020-01-02 00:00:00
64435347163,923933025,2022-07-17 00:00:00
15528630364,923230086,2021-06-14 00:00:00
15528630364,923687060,2023-05-25 00:00:00
67285225740,923820287,2023-03-30 00:00:00
67285225740,923840188,2020-09-12 00:00:00
48180705995,923595421,2023-02-15 00:00:00
48180705995,923160670,2021-10-09 00:00:00
13522151244,923193351,2020-11-08 00:00:00
13522151244,923896665,2022-06-19 00:00:00
90205648925,923850438,2019-07-12 00:00:00
90205648925,923308796,2021-02-07 00:00:00
57803740587,923571024,2022-03-04 00:00:00
57803740587,923656849,2021-05-01 00:00:00
88457725112,923191132,2021-05-26 00:00:00
88457725112,923688423,2023-03-21 00:00:00
63598671916,923518050,2019-07-08 00:00:00
63598671916,923078676,2023-05-27 00:00:00
45422070698,923540318,2019-05-10 00:00:00
45422070698,923236098,2022-04-25 00:00:00
71645893758,923328564,2022-07-23 00:00:00
71645893758,923685163,2021-07-10 00:00:00
20844793394,923665533,2022-06-09 00:00:00
20844793394,923171525,2020-05-22 00:00:00
49978921107,923916508,2020-10-24 00:00:00
49978921107,923485497,2022-08-23 00:00:00
29836712643,923180404,2023-02-20 00:00:00
29836712643,923902950,2022-04-01 00:00:00
45697656704,923929778,2023-08-27 00:00:00
45697656704,923845621,2020-04-02 00:00:00
58411534447,923102771,2019-04-04 00:00:00
58411534447,923474003,2023-07-08 00:00:00
83378212070,923480006,2021-09-11 00:00:00
83378212070,923389470,2022-11-30 00:00:00
73187960943,923616705,2019-06-09 00:00:00
73187960943,923353145,2019-02-24 00:00:00
19575335429,923375561,2019-07-05 00:00:00
19575335429,923602979,2020-07-16 00:00:00
52967164358,923353453,2020-12-08 00:00:00
52967164358,923381633,2022-02-18 00:00:00
71959457204,923799149,2021-07-15 00:00:00
71959457204,923150813,2022-07-05 00:00:00
91986102549,923066018,2023-02-05 00:00:00
91986102549,923772484,2022-10-09 00:00:00
25573713252,923927632,2021-04-04 00:00:00
25573713252,923857531,2019-02-03 00:00:00
18226188197,923780276,2019-01-05 00:00:00
18226188197,923137264,2022-07-11 00:00:00
54329248119,923052529,2022-10-22 00:00:00
54329248119,923157633,2022-09-20 00:00:00
81013519887,923464941,2021-05-18 00:00:00
81013519887,923123176,2020-02-14 00:00:00
11103247134,923278891,2022-11-21 00:00:00
11103247134,923754721,2020-11-21 00:00:00
24760467908,923246266,2019-11-23 00:00:00
24760467908,923171970,2020-04-28 00:00:00
35410093930,923985928,2019-04-30 00:00:00
35410093930,923896980,2023-05-06 00:00:00
53868425340,923926121,2022-07-28 00:00:00
53868425340,923599942,2019-05-01 00:00:00
75144465901,923505759,2021-03-24 00:00:00
75144465901,923355245,2022-09-28 00:00:00
50703957554,923337214,2020-08-06 00:00:00
50703957554,923541117,2023-03-13 00:00:00
10399118932,923786563,2022-11-30 00:00:00
10399118932,923873524,2021-01-01 00:00:00
33966483991,923321233,2021-06-27 00:00:00
33966483991,923777038,2022-10-26 00:00:00
83295182725,923498236,2023-07-13 00:00:00
83295182725,923491300,2023-01-28 00:00:00
18626536467,923409675,2020-02-05 00:00:00
18626536467,923825838,2020-08-29 00:00:00
85660724484,923493032,2023-04-14 00:00:00
85660724484,923808881,2021-03-23 00:00:00
55699892072,923184329,2021-06-26 00:00:00
55699892072,923194868,2020-07-30 00:00:00
50889633104,923761014,2020-09-27 00:00:00
50889633104,923841659,2022-07-21 00:00:00
64015856425,923451184,2020-03-30 00:00:00
64015856425,923096954,2023-01-15 00:00:00
17796623778,923800056,2023-01-22 00:00:00
17796623778,923776028,2022-02-17 00:00:00
74933870720,923564438,2022-05-17 00:00:00
74933870720,923775375,2022-03-07 00:00:00
29370037304,923098498,2019-10-20 00:00:00
29370037304,923778789,2019-09-20 00:00:00
12682499030,923913570,2020-12-30 00:00:00
12682499030,923452438,2021-09-06 00:00:00
97477207887,923039054,2020-07-05 00:00:00
97477207887,923536442,2019-11-23 00:00:00
38047651108,923732846,2023-01-01 00:00:00
38047651108,923323891,2019-07-01 00:00:00
82174632169,923378410,2019-02-18 00:00:00
82174632169,923372936,2019-03-08 00:00:00
56919290902,923271078,2022-12-04 00:00:00
56919290902,923366522,2020-11-11 00:00:00
73014703872,923009457,2023-02-16 00:00:00
73014703872,923745445,2021-04-30 00:00:00
45089030615,923609126,2019-09-29 00:00:00
45089030615,923430814,2023-01-30 00:00:00
96781829239,923011010,2020-03-27 00:00:00
96781829239,923909492,2023-06-11 00:00:00
31518526658,923179163,2021-03-12 00:00:00
31518526658,923511973,2023-03-29 00:00:00
40915204196,923734006,2021-03-06 00:00:00
40915204196,923392672,2023-05-21 00:00:00
67480470173,923780769,2021-04-28 00:00:00
67480470173,923665917,2019-08-14 00:00:00
25523725881,923274915,2020-10-16 00:00:00
25523725881,923754918,2022-10-21 00:00:00
44984459224,923479299,2022-11-18 00:00:00
44984459224,923674804,2020-06-19 00:00:00
69095496108,923457368,2022-05-09 00:00:00
69095496108,923030654,2020-09-09 00:00:00
74128566228,923165092,2023-08-07 00:00:00
74128566228,923044659,2020-12-12 00:00:00
84770691040,923578499,2019-01-12 00:00:00
84770691040,923426141,2019-02-02 00:00:00
38766734012,923033978,2023-06-19 00:00:00
38766734012,923741833,2019-03-11 00:00:00
45183368275,923255826,2023-05-12 00:00:00
45183368275,923248837,2022-10-28 00:00:00
16188244585,923030956,2022-11-06 00:00:00
16188244585,923196923,2019-06-24 00:00:00
92548493893,923909485,2023-05-18 00:00:00
92548493893,923340854,2022-05-15 00:00:00
54865743438,923913882,2022-03-21 00:00:00
54865743438,923183968,2021-10-17 00:00:00
95084568025,923451312,2019-02-28 00:00:00
95084568025,923010623,2021-07-06 00:00:00
20376186484,923023468,2023-07-01 00:00:00
20376186484,923958828,2019-08-11 00:00:00
25135873937,923637271,2020-11-29 00:00:00
25135873937,923601870,2021-12-23 00:00:00
35412552641,923930888,2021-11-29 00:00:00
35412552641,923143855,2021-07-23 00:00:00
91435226534,923175361,2020-10-30 00:00:00
91435226534,923231033,2021-04-14 00:00:00
87958964228,923425307,2020-09-01 00:00:00
87958964228,923862908,2020-08-11 00:00:00
41337212257,923465374,2019-03-09 00:00:00
41337212257,923586208,2022-07-16 00:00:00
30597707447,923123176,2021-04-20 00:00:00
30597707447,923961336,2022-11-22 00:00:00
54882010599,923569123,2020-05-04 00:00:00
54882010599,923210623,2019-09-29 00:00:00
22374790730,923457368,2020-12-06 00:00:00
22374790730,923725068,2019-05-27 00:00:00
23345908136,923665047,2022-07-15 00:00:00
23345908136,923480310,2020-12-01 00:00:00
32505777424,923623505,2021-06-29 00:00:00
32505777424,923001521,2021-12-23 00:00:00
13769041977,923116945,2022-12-15 00:00:00
13769041977,923643675,2019-09-28 00:00:00
46997631252,923372757,2020-08-31 00:00:00
46997631252,923498996,2019-05-25 00:00:00
68177656863,923999569,2021-02-11 00:00:00
68177656863,923923891,2020-10-29 00:00:00
78697208033,923481405,2021-01-20 00:00:00
78697208033,923423738,2022-12-29 00:00:00
81325839769,923029118,2023-03-07 00:00:00
81325839769,923713955,2020-04-15 00:00:00
21588628772,923665533,2021-01-03 00:00:00
21588628772,923037768,2022-02-07 00:00:00
66576977974,923393161,2022-11-21 00:00:00
66576977974,923758603,2019-05-25 00:00:00
36749682692,923403870,2020-07-02 00:00:00
36749682692,923581010,2023-04-21 00:00:00
50826526362,923405319,2022-12-29 00:00:00
50826526362,923046563,2020-11-20 00:00:00
82320584448,923224776,2020-09-05 00:00:00
82320584448,923080033,2021-01-07 00:00:00
30215018647,923615540,2019-08-11 00:00:00
30215018647,923417829,2020-06-09 00:00:00
93757668458,923964667,2020-06-16 00:00:00
93757668458,923876442,2023-08-17 00:00:00
55632925639,923964387,2022-01-17 00:00:00
55632925639,923119919,2019-06-27 00:00:00
29263449353,923037768,2023-04-07 00:00:00
29263449353,923037388,2023-03-12 00:00:00
49611048688,923006387,2023-04-16 00:00:00
49611048688,923734750,2022-06-28 00:00:00
62801254949,923923161,2019-11-28 00:00:00
62801254949,923818570,2023-03-05 00:00:00
54467197503,923497632,2022-03-04 00:00:00
54467197503,923991991,2021-06-17 00:00:00
57274378551,923248945,2019-01-16 00:00:00
57274378551,923109857,2023-01-15 00:00:00
40679857823,923091863,2023-01-30 00:00:00
40679857823,923989676,2022-11-22 00:00:00
38445710550,923843338,2019-07-05 00:00:00
38445710550,923024150,2019-09-12 00:00:00
59896907641,923705327,2019-11-22 00:00:00
59896907641,923781023,2019-06-30 00:00:00
61206120217,923094841,2020-06-17 00:00:00
61206120217,923686858,2023-01-05 00:00:00
65106212808,923951133,2019-01-23 00:00:00
65106212808,923691839,2020-05-02 00:00:00
37629377966,923571746,2022-04-07 00:00:00
37629377966,923600710,2021-05-16 00:00:00
79879082871,923204925,2022-08-25 00:00:00
79879082871,923964667,2021-04-07 00:00:00
89697850691,923834385,2021-06-26 00:00:00
89697850691,923057992,2021-04-25 00:00:00
26023938911,923184592,2021-05-22 00:00:00
26023938911,923291820,2020-12-10 00:00:00
93070517370,923534194,2021-04-04 00:00:00
93070517370,923688691,2021-04-24 00:00:00
23366943791,923844862,2019-03-25 00:00:00
23366943791,923754721,2023-07-25 00:00:00
45360404730,923357503,2021-06-23 00:00:00
45360404730,923572046,2020-06-23 00:00:00
78438555045,923909799,2022-03-10 00:00:00
78438555045,923647442,2022-09-28 00:00:00
47954598434,923513675,2019-01-11 00:00:00
47954598434,923359123,2022-06-28 00:00:00
64256455586,923350667,2022-12-25 00:00:00
64256455586,923204706,2022-06-29 00:00:00
73826038042,923245623,2019-03-01 00:00:00
73826038042,923305481,2023-03-29 00:00:00
49058638128,923685603,2022-03-04 00:00:00
49058638128,923027550,2022-03-21 00:00:00
58929724015,923063963,2021-12-24 00:00:00
58929724015,923855364,2020-09-28 00:00:00
95674282745,923299123,2019-10-10 00:00:00
95674282745,923082413,2021-07-03 00:00:00
22718888685,923967378,2021-06-01 00:00:00
22718888685,923657548,2021-01-28 00:00:00
28784025517,923133479,2020-07-29 00:00:00
28784025517,923636859,2019-01-09 00:00:00
35953349361,923440921,2019-10-31 00:00:00
35953349361,923850421,2022-01-27 00:00:00
38394466622,923944907,2019-12-04 00:00:00
38394466622,923152256,2019-11-16 00:00:00
57356294724,923835124,2019-03-15 00:00:00
57356294724,923152074,2020-02-06 00:00:00
40763322942,923697432,2022-05-13 00:00:00
40763322942,923909494,2020-07-22 00:00:00
73076064016,923623590,2021-12-26 00:00:00
73076064016,923323005,2019-03-15 00:00:00
56789608642,923013749,2022-06-03 00:00:00
56789608642,923637328,2022-02-10 00:00:00
80197337290,923769463,2021-04-25 00:00:00
80197337290,923144461,2021-01-27 00:00:00
74064886801,923666291,2022-02-25 00:00:00
74064886801,923503166,2022-10-06 00:00:00
54783231349,923885359,2021-10-02 00:00:00
54783231349,923338242,2019-04-01 00:00:00
23237537164,923447626,2023-06-20 00:00:00
23237537164,923223610,2019-06-12 00:00:00
41405439583,923207336,2023-01-19 00:00:00
41405439583,923421694,2023-06-09 00:00:00
65049632630,923987628,2019-05-30 00:00:00
65049632630,923340366,2022-07-07 00:00:00
97849963323,923852539,2020-05-14 00:00:00
97849963323,923833677,2020-11-03 00:00:00
47218897124,923131451,2020-04-26 00:00:00
47218897124,923038599,2019-03-20 00:00:00
47248729665,923814583,2023-02-20 00:00:00
47248729665,923929352,2020-09-04 00:00:00
29458425626,923975767,2023-04-22 00:00:00
29458425626,923164210,2020-05-25 00:00:00
10218535326,923365458,2020-10-11 00:00:00
10218535326,923334270,2022-09-26 00:00:00
15999422225,923476578,2021-02-19 00:00:00
15999422225,923502921,2022-04-15 00:00:00
74693780265,923879707,2019-01-18 00:00:00
74693780265,923120050,2022-03-06 00:00:00
54726002609,923622007,2020-01-01 00:00:00
54726002609,923695011,2021-04-07 00:00:00
29480198545,923661463,2023-08-20 00:00:00
29480198545,923279276,2020-06-23 00:00:00
10793497238,923044317,2020-06-01 00:00:00
10793497238,923665533,2023-05-29 00:00:00
43417245658,923818570,2020-02-20 00:00:00
43417245658,923057261,2020-12-19 00:00:00
11857789869,923356568,2020-07-10 00:00:00
11857789869,923239094,2022-10-15 00:00:00
43356682358,923778577,2021-06-17 00:00:00
43356682358,923185413,2023-05-10 00:00:00
63505445989,923726335,2019-05-24 00:00:00
63505445989,923572819,2019-07-13 00:00:00
66615960720,923008120,2020-09-28 00:00:00
66615960720,923059914,2019-05-30 00:00:00
14554076110,923076614,2022-01-07 00:00:00
14554076110,923421694,2020-05-06 00:00:00
73598642916,923093349,2019-03-24 00:00:00
73598642916,923656278,2021-06-13 00:00:00
32587889878,923190139,2022-02-13 00:00:00
32587889878,923007666,2020-06-30 00:00:00
23705025151,923915269,2022-07-18 00:00:00
23705025151,923788320,2020-12-23 00:00:00
70289170428,923576472,2022-01-31 00:00:00
70289170428,923836632,2019-02-21 00:00:00
18967850974,923464062,2021-02-15 00:00:00
18967850974,923360986,2020-05-02 00:00:00
28070087806,923138219,2020-08-09 00:00:00
28070087806,923999902,2022-08-24 00:00:00
95477644021,923017744,2022-09-03 00:00:00
95477644021,923415694,2023-07-12 00:00:00
55066030776,923844772,2020-02-06 00:00:00
55066030776,923027349,2020-02-04 00:00:00
55753193770,923577977,2020-08-17 00:00:00
55753193770,923517851,2021-01-17 00:00:00
13818627530,923931777,2019-06-19 00:00:00
13818627530,923239091,2019-12-02 00:00:00
78373984606,923426819,2019-06-04 00:00:00
78373984606,923105184,2022-02-14 00:00:00
43134221493,923386479,2020-12-26 00:00:00
43134221493,923848476,2022-06-25 00:00:00
34786700748,923726182,2021-02-25 00:00:00
34786700748,923912321,2023-08-09 00:00:00
10358586219,923861821,2023-04-11 00:00:00
10358586219,923055330,2022-03-24 00:00:00
94293927954,923010871,2021-05-19 00:00:00
94293927954,923920083,2022-01-25 00:00:00
50233343508,923190139,2021-11-13 00:00:00
50233343508,923613881,2023-07-29 00:00:00
87727371723,923532553,2019-09-08 00:00:00
87727371723,923124652,2021-07-10 00:00:00
49913700279,923628013,2021-12-02 00:00:00
49913700279,923255196,2021-11-26 00:00:00
78995856308,923272723,2020-04-02 00:00:00
